UF;Mesorregiao;cd_div;CNAE;Intensivo em mao de obra;Quantidade de empregos do setor na mesorregião (1);Quantidade de empregos totais na mesorregião (2);Participacao de empregos do setor na mesorregião (PSM = 1/2);Quantidade de empregos do setor na UF (3);Múltiplo de emprego regional (MER = PSM*1/3);Quantidade total de empresas na mesorregião (4);Polo Regional;Quantidade de empregos totais na UF (5);Participacao de empregos do setor na UF (PSE = 3/5);Gini locacional estadual (GLE);Quoeficiente locacional estadual (QLE = (1-GLE)*PSM/PSE);Quantidade de micro, pequenas e medias empresas na mesorregião;Quantidade de grandes empresas na mesorregião;Quantidade de empresas totais na UF (6);Participacao de empresas na UF (PEE = 4/6);Polo Estadual;Quantidade de empregos do setor no Brasil (7);Múltiplo de emprego nacional (MEN = PSM*1/7);Quantidade de empregos totais no Brasil (8);Participaçcao de empregos do setor no Brasil (PSP = 7/8);Gini locacional nacional (GLN);Quoeficiente locacional nacional (QLE = (1-GLN)*PSM/PSP);Quantidade de empresas totais no Brasil (9);Participacao de empresas no pais (PEP = 4/9);Polo Nacional;Valor exportado (10);Valor bruto da producao industrial (VBPI);Índice de insercao internacional (10/VBPI);Participação do setor nas exportações da UF;Participação da UF nas exportações nacionais do setor;Polo Internacional;source;Categoria_CNAE;arranjo_setorial;sk;polo;municipio;longitude;latitude
São Paulo;Bauru;52;Atividades auxiliares dos transportes aéreos;Sim;9;149172;0,0001;15651;0,0;4;Não;4166706;0,0038;0,5090524399999998;0,0129;4;0;193;0,0207;Não;42758;0,0;13620921;0,0002;0,4452767900000016;0,0177;791;0,0051;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Bauru_Transporte, armazenagem e correio;Regional;bauru;-49,13739192665265;-22,17517240403532
São Paulo;Campinas;52;Atividades auxiliares dos transportes aéreos;Sim;3738;499810;0,0075;15651;0,0018;31;Sim;4166706;0,0038;0,2806485100000009;1,4198;27;4;193;0,1606;Sim;42758;0,0007;13620921;0,0874;0,393645270000001;1,4487;791;0,0392;Sim;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Campinas_Transporte, armazenagem e correio;Nacional;campinas;-46,88979385895326;-22,83885904502968
São Paulo;Itapetininga;52;Atividades auxiliares dos transportes aéreos;Sim;1;67826;0,0;15651;0,0;1;Não;4166706;0,0038;0,5787358200000006;0,0;1;0;193;0,0052;Não;42758;0,0;13620921;0,0;0,5379119400000003;0,0;791;0,0013;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Itapetininga_Transporte, armazenagem e correio;;;;
São Paulo;Litoral Sul Paulista;52;Atividades auxiliares dos transportes aéreos;Sim;4;12942;0,0003;15651;0,0;1;Não;4166706;0,0038;0,6971897400000007;0,0239;1;0;193;0,0052;Não;42758;0,0;13620921;0,0001;0,6656178599999998;0,032;791;0,0013;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Litoral Sul Paulista_Transporte, armazenagem e correio;;;;
São Paulo;Macro Metropolitana Paulista;52;Atividades auxiliares dos transportes aéreos;Sim;187;348535;0,0005;15651;0,0;22;Não;4166706;0,0038;0,3722807100000003;0,0826;22;0;193;0,114;Não;42758;0,0;13620921;0,0044;0,4622613900000007;0,0857;791;0,0278;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Macro Metropolitana Paulista_Transporte, armazenagem e correio;Nacional;jundiai;-46,9454328892055;-23,26307507587484
São Paulo;Marília;52;Atividades auxiliares dos transportes aéreos;Sim;7;38233;0,0002;15651;0,0;3;Não;4166706;0,0038;0,610737690000001;0,0205;3;0;193;0,0155;Não;42758;0,0;13620921;0,0002;0,6096079300000006;0,0249;791;0,0038;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Marília_Transporte, armazenagem e correio;;;;
São Paulo;Metropolitana de São Paulo;52;Atividades auxiliares dos transportes aéreos;Sim;11419;2023344;0,0056;15651;0,0041;106;Sim;4166706;0,0038;0,2426658500000007;1,1161;93;13;193;0,5492;Sim;42758;0,0015;13620921;0,2671;0,3575601500000014;1,146;791;0,134;Sim;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Metropolitana de São Paulo_Transporte, armazenagem e correio;Nacional;sao paulo;-46,71409581066735;-23,58999849142383
São Paulo;Piracicaba;52;Atividades auxiliares dos transportes aéreos;Sim;4;208798;0,0;15651;0,0;2;Não;4166706;0,0038;0,4661265900000007;0,0;2;0;193;0,0104;Não;42758;0,0;13620921;0,0001;0,5179722300000009;0,0;791;0,0025;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Piracicaba_Transporte, armazenagem e correio;Regional;piracicaba;-47,57154711778959;-22,76837650570342
São Paulo;Presidente Prudente;52;Atividades auxiliares dos transportes aéreos;Sim;32;52740;0,0006;15651;0,0;4;Não;4166706;0,0038;0,6287071399999999;0,0586;4;0;193;0,0207;Não;42758;0,0;13620921;0,0007;0,5731245499999991;0,0816;791;0,0051;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Presidente Prudente_Transporte, armazenagem e correio;;;;
São Paulo;Ribeirão Preto;52;Atividades auxiliares dos transportes aéreos;Sim;119;246434;0,0005;15651;0,0;9;Não;4166706;0,0038;0,473770530000001;0,0693;9;0;193;0,0466;Não;42758;0,0;13620921;0,0028;0,4526976300000005;0,0872;791;0,0114;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Ribeirão Preto_Transporte, armazenagem e correio;Regional;ribeirao preto;-47,80473672283649;-21,19995679597579
São Paulo;São José do Rio Preto;52;Atividades auxiliares dos transportes aéreos;Sim;33;143708;0,0002;15651;0,0;3;Não;4166706;0,0038;0,5272415200000005;0,0249;3;0;193;0,0155;Não;42758;0,0;13620921;0,0008;0,4889960400000004;0,0326;791;0,0038;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_São José do Rio Preto_Transporte, armazenagem e correio;Regional;sao jose do rio preto;-49,42201552969706;-20,79030810148591
São Paulo;Vale do Paraíba Paulista;52;Atividades auxiliares dos transportes aéreos;Sim;83;166043;0,0005;15651;0,0;5;Não;4166706;0,0038;0,4567549100000003;0,0715;5;0;193;0,0259;Não;42758;0,0;13620921;0,0019;0,506790730000001;0,0786;791;0,0063;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Vale do Paraíba Paulista_Transporte, armazenagem e correio;;;;
São Paulo;Araraquara;52;Atividades relacionadas à organização do transporte de carga;Sim;251;105055;0,0024;33249;0,0;3;Não;4166706;0,008;0,5446666200000008;0,1366;2;1;1303;0,0023;Não;69427;0,0;13620921;0,0036;0,577976420000001;0,1987;3546;0,0008;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Araraquara_Transporte, armazenagem e correio;;;;
São Paulo;Araçatuba;52;Atividades relacionadas à organização do transporte de carga;Sim;4;59586;0,0001;33249;0,0;3;Não;4166706;0,008;0,6459566999999995;0,0044;3;0;1303;0,0023;Não;69427;0,0;13620921;0,0001;0,5969311700000004;0,0079;3546;0,0008;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Araçatuba_Transporte, armazenagem e correio;;;;
São Paulo;Assis;52;Atividades relacionadas à organização do transporte de carga;Sim;1;44480;0,0;33249;0,0;1;Não;4166706;0,008;0,6433587900000002;0,0;1;0;1303;0,0008;Não;69427;0,0;13620921;0,0;0,614748660000001;0,0;3546;0,0003;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Assis_Transporte, armazenagem e correio;;;;
São Paulo;Bauru;52;Atividades relacionadas à organização do transporte de carga;Sim;40;149172;0,0003;33249;0,0;8;Não;4166706;0,008;0,5090524399999998;0,0184;8;0;1303;0,0061;Não;69427;0,0;13620921;0,0006;0,4452767900000016;0,0327;3546;0,0023;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Bauru_Transporte, armazenagem e correio;Regional;bauru;-49,13739192665265;-22,17517240403532
São Paulo;Campinas;52;Atividades relacionadas à organização do transporte de carga;Sim;4064;499810;0,0081;33249;0,001;163;Não;4166706;0,008;0,2806485100000009;0,7283;151;12;1303;0,1251;Não;69427;0,0005;13620921;0,0585;0,393645270000001;0,9636;3546;0,046;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Campinas_Transporte, armazenagem e correio;Nacional;campinas;-46,88979385895326;-22,83885904502968
São Paulo;Itapetininga;52;Atividades relacionadas à organização do transporte de carga;Sim;8;67826;0,0001;33249;0,0;3;Não;4166706;0,008;0,5787358200000006;0,0053;3;0;1303;0,0023;Não;69427;0,0;13620921;0,0001;0,5379119400000003;0,0091;3546;0,0008;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Itapetininga_Transporte, armazenagem e correio;;;;
São Paulo;Litoral Sul Paulista;52;Atividades relacionadas à organização do transporte de carga;Sim;4;12942;0,0003;33249;0,0;2;Não;4166706;0,008;0,6971897400000007;0,0114;2;0;1303;0,0015;Não;69427;0,0;13620921;0,0001;0,6656178599999998;0,0197;3546;0,0006;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Litoral Sul Paulista_Transporte, armazenagem e correio;;;;
São Paulo;Macro Metropolitana Paulista;52;Atividades relacionadas à organização do transporte de carga;Sim;1597;348535;0,0046;33249;0,0002;50;Não;4166706;0,008;0,3722807100000003;0,3609;45;5;1303;0,0384;Não;69427;0,0001;13620921;0,023;0,4622613900000007;0,4853;3546;0,0141;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Macro Metropolitana Paulista_Transporte, armazenagem e correio;Nacional;jundiai;-46,9454328892055;-23,26307507587484
São Paulo;Marília;52;Atividades relacionadas à organização do transporte de carga;Sim;11;38233;0,0003;33249;0,0;2;Não;4166706;0,008;0,610737690000001;0,0146;2;0;1303;0,0015;Não;69427;0,0;13620921;0,0002;0,6096079300000006;0,023;3546;0,0006;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Marília_Transporte, armazenagem e correio;;;;
São Paulo;Metropolitana de São Paulo;52;Atividades relacionadas à organização do transporte de carga;Sim;24718;2023344;0,0122;33249;0,0091;967;Sim;4166706;0,008;0,2426658500000007;1,1549;924;43;1303;0,7421;Sim;69427;0,0043;13620921;0,356;0,3575601500000014;1,5377;3546;0,2727;Sim;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Metropolitana de São Paulo_Transporte, armazenagem e correio;Nacional;sao paulo;-46,71409581066735;-23,58999849142383
São Paulo;Piracicaba;52;Atividades relacionadas à organização do transporte de carga;Sim;1044;208798;0,005;33249;0,0002;25;Não;4166706;0,008;0,4661265900000007;0,3337;21;4;1303;0,0192;Não;69427;0,0001;13620921;0,015;0,5179722300000009;0,4729;3546;0,0071;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Piracicaba_Transporte, armazenagem e correio;Regional;piracicaba;-47,57154711778959;-22,76837650570342
São Paulo;Presidente Prudente;52;Atividades relacionadas à organização do transporte de carga;Sim;29;52740;0,0005;33249;0,0;6;Não;4166706;0,008;0,6287071399999999;0,0232;6;0;1303;0,0046;Não;69427;0,0;13620921;0,0004;0,5731245499999991;0,0419;3546;0,0017;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Presidente Prudente_Transporte, armazenagem e correio;;;;
São Paulo;Ribeirão Preto;52;Atividades relacionadas à organização do transporte de carga;Sim;331;246434;0,0013;33249;0,0;25;Não;4166706;0,008;0,473770530000001;0,0855;25;0;1303;0,0192;Não;69427;0,0;13620921;0,0048;0,4526976300000005;0,1396;3546;0,0071;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Ribeirão Preto_Transporte, armazenagem e correio;Regional;ribeirao preto;-47,80473672283649;-21,19995679597579
São Paulo;São José do Rio Preto;52;Atividades relacionadas à organização do transporte de carga;Sim;44;143708;0,0003;33249;0,0;10;Não;4166706;0,008;0,5272415200000005;0,0177;10;0;1303;0,0077;Não;69427;0,0;13620921;0,0006;0,4889960400000004;0,0301;3546;0,0028;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_São José do Rio Preto_Transporte, armazenagem e correio;Regional;sao jose do rio preto;-49,42201552969706;-20,79030810148591
São Paulo;Vale do Paraíba Paulista;52;Atividades relacionadas à organização do transporte de carga;Sim;1103;166043;0,0066;33249;0,0002;35;Não;4166706;0,008;0,4567549100000003;0,4482;31;4;1303;0,0269;Não;69427;0,0001;13620921;0,0159;0,506790730000001;0,6387;3546;0,0099;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Vale do Paraíba Paulista_Transporte, armazenagem e correio;;;;
São Paulo;Araraquara;53;Atividades de Correio;Sim;495;105055;0,0047;31149;0,0001;35;Não;4166706;0,0075;0,5446666200000008;0,2854;35;0;1456;0,024;Não;107484;0,0;13620921;0,0046;0,577976420000001;0,2514;8266;0,0042;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Araraquara_Transporte, armazenagem e correio;;;;
São Paulo;Araçatuba;53;Atividades de Correio;Sim;399;59586;0,0067;31149;0,0001;47;Não;4166706;0,0075;0,6459566999999995;0,3163;47;0;1456;0,0323;Não;107484;0,0;13620921;0,0037;0,5969311700000004;0,3422;8266;0,0057;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Araçatuba_Transporte, armazenagem e correio;;;;
São Paulo;Assis;53;Atividades de Correio;Sim;258;44480;0,0058;31149;0,0;40;Não;4166706;0,0075;0,6433587900000002;0,2758;40;0;1456;0,0275;Não;107484;0,0;13620921;0,0024;0,614748660000001;0,2832;8266;0,0048;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Assis_Transporte, armazenagem e correio;;;;
São Paulo;Bauru;53;Atividades de Correio;Sim;1904;149172;0,0128;31149;0,0008;84;Não;4166706;0,0075;0,5090524399999998;0,8379;81;3;1456;0,0577;Não;107484;0,0002;13620921;0,0177;0,4452767900000016;0,8998;8266;0,0102;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Bauru_Transporte, armazenagem e correio;Regional;bauru;-49,13739192665265;-22,17517240403532
São Paulo;Campinas;53;Atividades de Correio;Sim;2432;499810;0,0049;31149;0,0004;131;Não;4166706;0,0075;0,2806485100000009;0,47;130;1;1456;0,09;Não;107484;0,0001;13620921;0,0226;0,393645270000001;0,3765;8266;0,0158;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Campinas_Transporte, armazenagem e correio;Nacional;campinas;-46,88979385895326;-22,83885904502968
São Paulo;Itapetininga;53;Atividades de Correio;Sim;344;67826;0,0051;31149;0,0001;42;Não;4166706;0,0075;0,5787358200000006;0,2865;42;0;1456;0,0288;Não;107484;0,0;13620921;0,0032;0,5379119400000003;0,2986;8266;0,0051;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Itapetininga_Transporte, armazenagem e correio;;;;
São Paulo;Litoral Sul Paulista;53;Atividades de Correio;Sim;268;12942;0,0207;31149;0,0002;22;Não;4166706;0,0075;0,6971897400000007;0,8358;22;0;1456;0,0151;Não;107484;0,0001;13620921;0,0025;0,6656178599999998;0,8772;8266;0,0027;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Litoral Sul Paulista_Transporte, armazenagem e correio;;;;
São Paulo;Macro Metropolitana Paulista;53;Atividades de Correio;Sim;1399;348535;0,004;31149;0,0002;79;Não;4166706;0,0075;0,3722807100000003;0,3348;79;0;1456;0,0543;Não;107484;0,0001;13620921;0,013;0,4622613900000007;0,2726;8266;0,0096;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Macro Metropolitana Paulista_Transporte, armazenagem e correio;Nacional;jundiai;-46,9454328892055;-23,26307507587484
São Paulo;Marília;53;Atividades de Correio;Sim;279;38233;0,0073;31149;0,0001;27;Não;4166706;0,0075;0,610737690000001;0,3789;27;0;1456;0,0185;Não;107484;0,0;13620921;0,0026;0,6096079300000006;0,3612;8266;0,0033;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Marília_Transporte, armazenagem e correio;;;;
São Paulo;Metropolitana de São Paulo;53;Atividades de Correio;Sim;18387;2023344;0,0091;31149;0,0054;529;Sim;4166706;0,0075;0,2426658500000007;0,9189;515;14;1456;0,3633;Sim;107484;0,0016;13620921;0,1711;0,3575601500000014;0,7409;8266;0,064;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Metropolitana de São Paulo_Transporte, armazenagem e correio;Nacional;sao paulo;-46,71409581066735;-23,58999849142383
São Paulo;Piracicaba;53;Atividades de Correio;Sim;737;208798;0,0035;31149;0,0001;52;Não;4166706;0,0075;0,4661265900000007;0,2492;52;0;1456;0,0357;Não;107484;0,0;13620921;0,0069;0,5179722300000009;0,2138;8266;0,0063;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Piracicaba_Transporte, armazenagem e correio;Regional;piracicaba;-47,57154711778959;-22,76837650570342
São Paulo;Presidente Prudente;53;Atividades de Correio;Sim;449;52740;0,0085;31149;0,0001;62;Não;4166706;0,0075;0,6287071399999999;0,4208;62;0;1456;0,0426;Não;107484;0,0;13620921;0,0042;0,5731245499999991;0,4598;8266;0,0075;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Presidente Prudente_Transporte, armazenagem e correio;;;;
São Paulo;Ribeirão Preto;53;Atividades de Correio;Sim;1552;246434;0,0063;31149;0,0003;99;Não;4166706;0,0075;0,473770530000001;0,442;99;0;1456;0,068;Não;107484;0,0001;13620921;0,0144;0,4526976300000005;0,437;8266;0,012;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Ribeirão Preto_Transporte, armazenagem e correio;Regional;ribeirao preto;-47,80473672283649;-21,19995679597579
São Paulo;São José do Rio Preto;53;Atividades de Correio;Sim;1034;143708;0,0072;31149;0,0002;135;Não;4166706;0,0075;0,5272415200000005;0,4538;135;0;1456;0,0927;Não;107484;0,0001;13620921;0,0096;0,4889960400000004;0,4662;8266;0,0163;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_São José do Rio Preto_Transporte, armazenagem e correio;Regional;sao jose do rio preto;-49,42201552969706;-20,79030810148591
São Paulo;Vale do Paraíba Paulista;53;Atividades de Correio;Sim;1212;166043;0,0073;31149;0,0003;72;Não;4166706;0,0075;0,4567549100000003;0,5287;72;0;1456;0,0495;Não;107484;0,0001;13620921;0,0113;0,506790730000001;0,4563;8266;0,0087;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Vale do Paraíba Paulista_Transporte, armazenagem e correio;;;;
São Paulo;Araraquara;53;Atividades de malote e de entrega;Sim;161;105055;0,0015;12586;0,0;28;Não;4166706;0,003;0,5446666200000008;0,2277;28;0;1371;0,0204;Não;46204;0,0;13620921;0,0035;0,577976420000001;0,1866;4936;0,0057;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Araraquara_Transporte, armazenagem e correio;;;;
São Paulo;Araçatuba;53;Atividades de malote e de entrega;Sim;103;59586;0,0017;12586;0,0;19;Não;4166706;0,003;0,6459566999999995;0,2006;19;0;1371;0,0139;Não;46204;0,0;13620921;0,0022;0,5969311700000004;0,202;4936;0,0038;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Araçatuba_Transporte, armazenagem e correio;;;;
São Paulo;Assis;53;Atividades de malote e de entrega;Sim;16;44480;0,0004;12586;0,0;5;Não;4166706;0,003;0,6433587900000002;0,0475;5;0;1371;0,0036;Não;46204;0,0;13620921;0,0003;0,614748660000001;0,0454;4936;0,001;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Assis_Transporte, armazenagem e correio;;;;
São Paulo;Bauru;53;Atividades de malote e de entrega;Sim;138;149172;0,0009;12586;0,0;28;Não;4166706;0,003;0,5090524399999998;0,1473;28;0;1371;0,0204;Não;46204;0,0;13620921;0,003;0,4452767900000016;0,1472;4936;0,0057;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Bauru_Transporte, armazenagem e correio;Regional;bauru;-49,13739192665265;-22,17517240403532
São Paulo;Campinas;53;Atividades de malote e de entrega;Sim;671;499810;0,0013;12586;0,0001;125;Não;4166706;0,003;0,2806485100000009;0,3117;125;0;1371;0,0912;Não;46204;0,0;13620921;0,0145;0,393645270000001;0,2324;4936;0,0253;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Campinas_Transporte, armazenagem e correio;Nacional;campinas;-46,88979385895326;-22,83885904502968
São Paulo;Itapetininga;53;Atividades de malote e de entrega;Sim;32;67826;0,0005;12586;0,0;14;Não;4166706;0,003;0,5787358200000006;0,0702;14;0;1371;0,0102;Não;46204;0,0;13620921;0,0007;0,5379119400000003;0,0681;4936;0,0028;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Itapetininga_Transporte, armazenagem e correio;;;;
São Paulo;Litoral Sul Paulista;53;Atividades de malote e de entrega;Sim;17;12942;0,0013;12586;0,0;5;Não;4166706;0,003;0,6971897400000007;0,1312;5;0;1371;0,0036;Não;46204;0,0;13620921;0,0004;0,6656178599999998;0,1281;4936;0,001;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Litoral Sul Paulista_Transporte, armazenagem e correio;;;;
São Paulo;Macro Metropolitana Paulista;53;Atividades de malote e de entrega;Sim;396;348535;0,0011;12586;0,0;82;Não;4166706;0,003;0,3722807100000003;0,2302;82;0;1371;0,0598;Não;46204;0,0;13620921;0,0086;0,4622613900000007;0,1744;4936;0,0166;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Macro Metropolitana Paulista_Transporte, armazenagem e correio;Nacional;jundiai;-46,9454328892055;-23,26307507587484
São Paulo;Marília;53;Atividades de malote e de entrega;Sim;33;38233;0,0009;12586;0,0;11;Não;4166706;0,003;0,610737690000001;0,1168;11;0;1371;0,008;Não;46204;0,0;13620921;0,0007;0,6096079300000006;0,1036;4936;0,0022;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Marília_Transporte, armazenagem e correio;;;;
São Paulo;Metropolitana de São Paulo;53;Atividades de malote e de entrega;Sim;9721;2023344;0,0048;12586;0,0037;868;Sim;4166706;0,003;0,2426658500000007;1,2117;851;17;1371;0,6331;Sim;46204;0,001;13620921;0,2104;0,3575601500000014;0,9091;4936;0,1759;Sim;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Metropolitana de São Paulo_Transporte, armazenagem e correio;Nacional;sao paulo;-46,71409581066735;-23,58999849142383
São Paulo;Piracicaba;53;Atividades de malote e de entrega;Sim;275;208798;0,0013;12586;0,0;28;Não;4166706;0,003;0,4661265900000007;0,2313;27;1;1371;0,0204;Não;46204;0,0;13620921;0,006;0,5179722300000009;0,1847;4936;0,0057;Não;;;;;;Não;Sul e Sudeste;CNAE Grupo;Transporte, armazenagem e correio;São Paulo_Piracicaba_Transporte, armazenagem e correio;Regional;piracicaba;-47,57154711778959;-22,76837650570342
